course_id,name,start_date,end_date,hours,coach_id,branch_id,location,fee,requirement,max_seats,img
300103,Evening Cycling HIIT Program,2025-07-19,2025-08-16,2.0,164448,GY465252,Studio B3,120,Basic fitness required,25,/images/cycling-4.jpg
300442,Weekend Yoga Advanced Session,2025-07-19,2025-09-13,2.0,118868,GY981817,Studio B1,220,No experience required,20,/images/yoga-5.jpg
300049,Evening Dance Aerobic Program,2025-07-20,2025-10-12,2.0,120267,GY113587,Studio C5,260,Basic fitness required,20,/images/dance-3.jpg
300006,Weekend Pilates Clinical Program,2025-07-20,2025-08-17,2.0,119911,GY598203,Studio A5,120,Age 16+,20,/images/pilates-3.jpg
300216,Morning Cycling HIIT Class,2025-07-20,2025-09-14,2.0,151891,GY394763,Studio A4,140,Basic fitness required,20,/images/cycling-4.jpg
300434,Morning Pilates Group Program,2025-07-20,2025-10-12,2.0,161513,GY066144,Studio C5,200,No experience required,25,/images/pilates-1.jpg
300130,Afternoon Cycling HIIT Program,2025-07-20,2025-08-17,2.0,145869,GY990624,Studio B4,250,Age 16+,20,/images/cycling-4.jpg
300488,Weekend Cycling HIIT Class,2025-07-20,2025-08-17,2.0,139410,GY926866,Studio A1,100,Medical clearance needed,25,/images/cycling-2.jpg
300415,Weekend Pilates Reformer Workshop,2025-07-21,2025-09-15,2.0,164860,GY603770,Studio C3,270,Basic fitness required,25,/images/pilates-2.jpg
300016,Evening Cycling HIIT Workshop,2025-07-21,2025-10-13,2.0,159955,GY170177,Studio A2,130,Basic fitness required,25,/images/cycling-2.jpg
300420,Weekend Pilates Mat Class,2025-07-21,2025-08-18,2.0,122120,GY975046,Studio A4,180,No experience required,20,/images/pilates-3.jpg
300157,Afternoon Pilates Group Workshop,2025-07-21,2025-10-13,2.0,120201,GY773201,Studio B4,230,No experience required,25,/images/pilates-5.jpg
300146,Weekend Pilates Reformer Program,2025-07-21,2025-08-18,2.0,106099,GY526081,Studio B5,270,No experience required,20,/images/pilates-1.jpg
300256,Evening Weightlifting Olympic Workshop,2025-07-21,2025-10-13,2.0,117502,GY974567,Studio A5,200,Basic fitness required,25,/images/weightlifting-2.jpg
300177,Afternoon Martial Arts Kickboxing Class,2025-07-21,2025-08-18,2.0,153048,GY402288,Studio C1,90,Age 16+,30,/images/martial arts-5.jpg
300272,Afternoon Dance Aerobic Class,2025-07-22,2025-09-16,2.0,138844,GY277022,Studio A2,280,No experience required,25,/images/dance-2.jpg
300342,Morning Dance Zumba Class,2025-07-22,2025-10-14,2.0,154422,GY732992,Studio B4,250,Age 16+,15,/images/dance-1.jpg
300473,Morning Pilates Clinical Workshop,2025-07-22,2025-08-19,2.0,133167,GY923193,Studio B1,70,Medical clearance needed,20,/images/pilates-3.jpg
300293,Morning Weightlifting Power Session,2025-07-23,2025-10-15,2.0,141080,GY351233,Studio C4,130,Basic fitness required,25,/images/weightlifting-5.jpg
300232,Evening Martial Arts MMA Class,2025-07-23,2025-09-17,2.0,144030,GY881226,Studio C1,220,Basic fitness required,30,/images/martial arts-2.jpg
300327,Weekend Martial Arts MMA Workshop,2025-07-23,2025-08-20,2.0,125215,GY784236,Studio C3,80,Medical clearance needed,30,/images/martial arts-3.jpg
300289,Morning Yoga Hot Program,2025-07-23,2025-10-15,2.0,121237,GY203858,Studio C2,230,No experience required,25,/images/yoga-2.jpg
300350,Afternoon Martial Arts Boxing Program,2025-07-24,2025-08-21,2.0,169557,GY510295,Studio B4,100,Age 16+,20,/images/martial arts-3.jpg
300166,Morning Pilates Clinical Workshop,2025-07-24,2025-09-18,2.0,139130,GY194251,Studio A5,180,Age 16+,20,/images/pilates-3.jpg
300312,Weekend Dance Hip-hop Program,2025-07-25,2025-08-22,2.0,117370,GY818689,Studio A3,190,Medical clearance needed,20,/images/dance-4.jpg
300361,Weekend Martial Arts MMA Program,2025-07-25,2025-09-19,2.0,129142,GY568453,Studio C4,190,No experience required,25,/images/martial arts-4.jpg
300299,Weekend Pilates Reformer Program,2025-07-25,2025-08-22,2.0,107058,GY926671,Studio C4,210,Medical clearance needed,25,/images/pilates-3.jpg
300174,Afternoon Pilates Reformer Session,2025-07-25,2025-10-17,2.0,139212,GY484389,Studio C1,300,Age 16+,30,/images/pilates-1.jpg
300354,Evening Pilates Mat Program,2025-07-26,2025-10-18,2.0,169152,GY749814,Studio B1,60,No experience required,20,/images/pilates-5.jpg
300431,Afternoon Martial Arts Kickboxing Workshop,2025-07-26,2025-09-20,2.0,150413,GY610752,Studio C4,250,Age 16+,20,/images/martial arts-1.jpg
300353,Weekend Yoga Intermediate Workshop,2025-07-26,2025-08-23,2.0,156076,GY162917,Studio C1,90,Age 16+,25,/images/yoga-4.jpg
300121,Morning Weightlifting Power Session,2025-07-26,2025-09-20,2.0,110982,GY286922,Studio C4,80,Age 16+,20,/images/weightlifting-3.jpg
300230,Weekend Pilates Reformer Workshop,2025-07-26,2025-08-23,2.0,115190,GY408088,Studio B4,240,Medical clearance needed,25,/images/pilates-4.jpg
300152,Afternoon Pilates Mat Class,2025-07-26,2025-09-20,2.0,125915,GY240684,Studio C4,250,Age 16+,20,/images/pilates-1.jpg
300173,Weekend Martial Arts MMA Class,2025-07-27,2025-08-24,2.0,123569,GY579437,Studio C4,150,Medical clearance needed,25,/images/martial arts-4.jpg
300333,Weekend Yoga Prenatal Workshop,2025-07-27,2025-08-24,2.0,128317,GY238305,Studio A1,290,No experience required,20,/images/yoga-1.jpg
300419,Evening Martial Arts MMA Class,2025-07-27,2025-10-19,2.0,143426,GY543074,Studio C5,190,Basic fitness required,20,/images/martial arts-4.jpg
300470,Morning Yoga Advanced Workshop,2025-07-27,2025-09-21,2.0,144086,GY997533,Studio C5,160,Age 16+,25,/images/yoga-4.jpg
300306,Morning Pilates Clinical Workshop,2025-07-28,2025-08-25,2.0,112185,GY549013,Studio C3,190,No experience required,30,/images/pilates-2.jpg
300349,Afternoon Cycling Endurance Class,2025-07-29,2025-08-26,2.0,127861,GY092753,Studio C4,210,Medical clearance needed,20,/images/cycling-3.jpg
300169,Afternoon Dance Hip-hop Session,2025-07-29,2025-10-21,2.0,112169,GY094450,Studio B2,300,No experience required,20,/images/dance-5.jpg
300401,Weekend Dance Hip-hop Session,2025-07-29,2025-09-23,2.0,135372,GY407162,Studio C2,90,Basic fitness required,25,/images/dance-3.jpg
300443,Weekend Cycling Indoor Session,2025-07-29,2025-08-26,2.0,100822,GY855806,Studio C3,260,Medical clearance needed,25,/images/cycling-5.jpg
300116,Weekend Pilates Mat Session,2025-07-29,2025-10-21,2.0,149561,GY294432,Studio A2,100,Age 16+,15,/images/pilates-4.jpg
300109,Evening Yoga Prenatal Session,2025-07-29,2025-08-26,2.0,169700,GY203253,Studio A2,170,Age 16+,15,/images/yoga-4.jpg
300301,Weekend Pilates Reformer Workshop,2025-07-30,2025-09-24,2.0,152119,GY079541,Studio C5,60,Basic fitness required,20,/images/pilates-4.jpg
300468,Morning Dance Aerobic Class,2025-07-30,2025-10-22,2.0,106791,GY094179,Studio B5,90,Medical clearance needed,20,/images/dance-2.jpg
300352,Afternoon Weightlifting Strength Program,2025-07-30,2025-10-22,2.0,140234,GY845841,Studio B1,70,Age 16+,25,/images/weightlifting-3.jpg
300154,Weekend Cycling Endurance Class,2025-07-30,2025-10-22,2.0,133081,GY629605,Studio C3,180,Age 16+,30,/images/cycling-2.jpg
300254,Morning Pilates Group Program,2025-07-30,2025-10-22,2.0,141053,GY217388,Studio C4,150,Medical clearance needed,30,/images/pilates-1.jpg
300478,Afternoon Yoga Advanced Class,2025-07-31,2025-08-28,2.0,100914,GY620034,Studio C2,160,Age 16+,20,/images/yoga-4.jpg
300268,Afternoon Martial Arts Boxing Class,2025-07-31,2025-10-23,2.0,146720,GY990624,Studio A5,210,Medical clearance needed,25,/images/martial arts-3.jpg
300021,Afternoon Weightlifting Technique Workshop,2025-07-31,2025-09-25,2.0,125935,GY941166,Studio C4,60,Medical clearance needed,20,/images/weightlifting-4.jpg
300310,Morning Cycling HIIT Program,2025-07-31,2025-08-28,2.0,110317,GY424769,Studio C4,130,Basic fitness required,30,/images/cycling-3.jpg
300376,Weekend Dance Aerobic Class,2025-07-31,2025-10-23,2.0,162561,GY544821,Studio B2,100,Medical clearance needed,25,/images/dance-3.jpg
300355,Afternoon Pilates Clinical Program,2025-08-01,2025-10-24,2.0,115171,GY169247,Studio B1,90,No experience required,25,/images/pilates-1.jpg
300412,Morning Dance Hip-hop Workshop,2025-08-01,2025-09-26,2.0,100897,GY567008,Studio C1,260,Basic fitness required,20,/images/dance-4.jpg
300061,Morning Dance Aerobic Program,2025-08-01,2025-10-24,2.0,154321,GY837054,Studio C5,150,Medical clearance needed,25,/images/dance-5.jpg
300222,Afternoon Martial Arts Boxing Workshop,2025-08-01,2025-10-24,2.0,137694,GY249484,Studio A1,80,Basic fitness required,25,/images/martial arts-3.jpg
300125,Morning Yoga Prenatal Workshop,2025-08-01,2025-09-26,2.0,117541,GY619450,Studio A5,160,Age 16+,30,/images/yoga-4.jpg
300092,Evening Cycling Indoor Class,2025-08-01,2025-08-29,2.0,106309,GY383917,Studio B1,220,No experience required,20,/images/cycling-4.jpg
300069,Evening Yoga Hot Program,2025-08-01,2025-09-26,2.0,111967,GY167302,Studio A2,120,No experience required,20,/images/yoga-5.jpg
300428,Afternoon Yoga Hot Workshop,2025-08-01,2025-08-29,2.0,154878,GY926866,Studio B4,250,Medical clearance needed,25,/images/yoga-4.jpg
300153,Afternoon Weightlifting Olympic Class,2025-08-01,2025-09-26,2.0,101282,GY277306,Studio A4,100,Medical clearance needed,20,/images/weightlifting-3.jpg
300297,Morning Pilates Reformer Session,2025-08-01,2025-08-29,2.0,114958,GY568453,Studio A2,260,No experience required,30,/images/pilates-5.jpg
300127,Afternoon Weightlifting Technique Workshop,2025-08-02,2025-09-27,2.0,100729,GY976894,Studio A5,220,No experience required,20,/images/weightlifting-2.jpg
300251,Evening Pilates Mat Class,2025-08-02,2025-10-25,2.0,143875,GY939009,Studio B3,200,No experience required,25,/images/pilates-3.jpg
300267,Afternoon Dance Hip-hop Program,2025-08-02,2025-10-25,2.0,123578,GY522523,Studio A4,290,Medical clearance needed,25,/images/dance-3.jpg
300481,Weekend Yoga Intermediate Session,2025-08-02,2025-08-30,2.0,123617,GY810977,Studio A4,150,Basic fitness required,25,/images/yoga-2.jpg
300421,Afternoon Yoga Prenatal Session,2025-08-02,2025-08-30,2.0,105371,GY162142,Studio B2,90,Medical clearance needed,15,/images/yoga-4.jpg
300197,Afternoon Pilates Group Class,2025-08-02,2025-08-30,2.0,127560,GY697288,Studio B3,200,Age 16+,30,/images/pilates-5.jpg
300388,Weekend Weightlifting Technique Workshop,2025-08-03,2025-10-26,2.0,104377,GY139886,Studio A1,240,Basic fitness required,25,/images/weightlifting-2.jpg
300366,Morning Cycling Endurance Workshop,2025-08-03,2025-08-31,2.0,124601,GY962625,Studio A3,150,Age 16+,25,/images/cycling-5.jpg
300046,Morning Pilates Mat Session,2025-08-03,2025-09-28,2.0,117237,GY585238,Studio B3,60,No experience required,25,/images/pilates-4.jpg
300039,Weekend Dance Aerobic Workshop,2025-08-03,2025-08-31,2.0,112531,GY543074,Studio A4,120,No experience required,20,/images/dance-5.jpg
300057,Afternoon Weightlifting Power Class,2025-08-03,2025-08-31,2.0,107751,GY355492,Studio B3,120,Basic fitness required,15,/images/weightlifting-1.jpg
300433,Weekend Yoga Beginner Program,2025-08-04,2025-09-01,2.0,139780,GY654375,Studio B5,90,Age 16+,20,/images/yoga-2.jpg
300000,Evening Yoga Hot Session,2025-08-04,2025-10-27,2.0,142619,GY807116,Studio A2,180,Age 16+,25,/images/yoga-5.jpg
300162,Weekend Weightlifting Power Class,2025-08-04,2025-09-01,2.0,116544,GY673528,Studio B5,180,Age 16+,20,/images/weightlifting-3.jpg
300204,Weekend Martial Arts MMA Session,2025-08-04,2025-09-01,2.0,118178,GY777814,Studio A2,200,Age 16+,30,/images/martial arts-4.jpg
300063,Weekend Pilates Group Class,2025-08-04,2025-10-27,2.0,127585,GY655481,Studio A1,130,Medical clearance needed,30,/images/pilates-1.jpg
300201,Weekend Cycling Indoor Workshop,2025-08-04,2025-10-27,2.0,133005,GY060945,Studio B3,270,Medical clearance needed,30,/images/cycling-5.jpg
300035,Morning Martial Arts Kickboxing Workshop,2025-08-05,2025-09-30,2.0,136552,GY700482,Studio A3,210,Basic fitness required,25,/images/martial arts-1.jpg
300033,Evening Yoga Intermediate Program,2025-08-05,2025-09-02,2.0,144655,GY553231,Studio C5,270,Age 16+,20,/images/yoga-1.jpg
300211,Morning Cycling Endurance Program,2025-08-05,2025-09-30,2.0,155099,GY240684,Studio B2,270,Age 16+,20,/images/cycling-5.jpg
300091,Weekend Dance Zumba Session,2025-08-05,2025-09-30,2.0,125693,GY584202,Studio A3,280,Basic fitness required,25,/images/dance-4.jpg
300479,Evening Yoga Hot Workshop,2025-08-05,2025-10-28,2.0,161727,GY656332,Studio B3,240,Medical clearance needed,20,/images/yoga-3.jpg
300284,Evening Yoga Intermediate Class,2025-08-05,2025-10-28,2.0,124979,GY229648,Studio B5,200,Medical clearance needed,20,/images/yoga-2.jpg
300050,Morning Dance Aerobic Class,2025-08-05,2025-09-30,2.0,115131,GY133842,Studio B4,270,Age 16+,20,/images/dance-4.jpg
300029,Morning Weightlifting Strength Session,2025-08-06,2025-10-29,2.0,150455,GY701700,Studio A1,300,No experience required,25,/images/weightlifting-2.jpg
300028,Weekend Yoga Prenatal Session,2025-08-06,2025-10-01,2.0,105653,GY700482,Studio B2,270,Basic fitness required,30,/images/yoga-3.jpg
300445,Weekend Weightlifting Strength Class,2025-08-06,2025-10-29,2.0,128250,GY610696,Studio A1,160,No experience required,30,/images/weightlifting-1.jpg
300241,Weekend Yoga Advanced Program,2025-08-06,2025-10-29,2.0,158348,GY598203,Studio A1,150,Basic fitness required,25,/images/yoga-4.jpg
300013,Afternoon Yoga Prenatal Session,2025-08-07,2025-10-02,2.0,162199,GY362747,Studio B3,60,Basic fitness required,20,/images/yoga-5.jpg
300485,Morning Yoga Advanced Program,2025-08-07,2025-09-04,2.0,107059,GY702857,Studio B3,130,No experience required,20,/images/yoga-4.jpg
300423,Afternoon Cycling Indoor Class,2025-08-07,2025-10-02,2.0,166955,GY154296,Studio C1,280,Age 16+,20,/images/cycling-1.jpg
300308,Evening Dance Hip-hop Session,2025-08-08,2025-10-31,2.0,103955,GY661179,Studio A2,280,Basic fitness required,25,/images/dance-1.jpg
300426,Afternoon Dance Hip-hop Session,2025-08-08,2025-10-03,2.0,145180,GY853858,Studio C1,130,No experience required,30,/images/dance-4.jpg
300221,Weekend Yoga Prenatal Class,2025-08-08,2025-10-03,2.0,156608,GY798625,Studio C5,250,Basic fitness required,25,/images/yoga-4.jpg
300058,Weekend Weightlifting Olympic Class,2025-08-08,2025-10-03,2.0,132674,GY975046,Studio A3,130,Medical clearance needed,20,/images/weightlifting-1.jpg
300480,Morning Pilates Clinical Session,2025-08-08,2025-09-05,2.0,165737,GY766200,Studio C1,150,Medical clearance needed,30,/images/pilates-3.jpg
300192,Morning Yoga Prenatal Program,2025-08-08,2025-09-05,2.0,158548,GY515906,Studio B5,250,No experience required,25,/images/yoga-4.jpg
300191,Evening Martial Arts Boxing Class,2025-08-08,2025-09-05,2.0,113730,GY539748,Studio B1,150,Medical clearance needed,20,/images/martial arts-4.jpg
300229,Evening Dance Aerobic Class,2025-08-08,2025-10-03,2.0,101944,GY991564,Studio C1,120,No experience required,20,/images/dance-4.jpg
300486,Evening Yoga Beginner Session,2025-08-09,2025-10-04,2.0,113354,GY535554,Studio B5,220,Age 16+,25,/images/yoga-2.jpg
300285,Morning Martial Arts MMA Workshop,2025-08-09,2025-10-04,2.0,131925,GY544821,Studio A2,150,Basic fitness required,15,/images/martial arts-2.jpg
300072,Afternoon Pilates Clinical Class,2025-08-09,2025-11-01,2.0,104660,GY602921,Studio C4,270,Age 16+,25,/images/pilates-2.jpg
300386,Morning Martial Arts Kickboxing Class,2025-08-09,2025-09-06,2.0,145838,GY407162,Studio B5,90,No experience required,20,/images/martial arts-1.jpg
300031,Weekend Yoga Beginner Class,2025-08-09,2025-10-04,2.0,156854,GY554797,Studio B5,200,Age 16+,20,/images/yoga-4.jpg
300143,Afternoon Yoga Advanced Session,2025-08-10,2025-11-02,2.0,169301,GY843590,Studio A3,200,Age 16+,25,/images/yoga-1.jpg
300098,Weekend Cycling Endurance Class,2025-08-10,2025-10-05,2.0,159183,GY014429,Studio B3,190,Medical clearance needed,20,/images/cycling-2.jpg
300176,Evening Dance Hip-hop Session,2025-08-11,2025-11-03,2.0,159745,GY229648,Studio A2,80,No experience required,25,/images/dance-2.jpg
300424,Evening Dance Aerobic Session,2025-08-11,2025-11-03,2.0,169650,GY575682,Studio C1,50,Medical clearance needed,20,/images/dance-4.jpg
300422,Morning Martial Arts Boxing Class,2025-08-11,2025-10-06,2.0,146779,GY693439,Studio B2,270,Basic fitness required,20,/images/martial arts-4.jpg
300469,Afternoon Martial Arts Kickboxing Session,2025-08-11,2025-10-06,2.0,103262,GY165618,Studio B2,150,Age 16+,15,/images/martial arts-4.jpg
300404,Weekend Yoga Advanced Session,2025-08-11,2025-10-06,2.0,114721,GY381068,Studio A3,60,Basic fitness required,25,/images/yoga-4.jpg
300340,Weekend Cycling Indoor Class,2025-08-12,2025-11-04,2.0,121361,GY584755,Studio A3,250,Age 16+,20,/images/cycling-5.jpg
300484,Morning Yoga Prenatal Class,2025-08-12,2025-09-09,2.0,118178,GY285855,Studio C4,70,Basic fitness required,20,/images/yoga-4.jpg
300094,Weekend Pilates Group Program,2025-08-12,2025-11-04,2.0,103676,GY549013,Studio B4,70,Age 16+,20,/images/pilates-3.jpg
300052,Evening Cycling Indoor Program,2025-08-12,2025-09-09,2.0,101800,GY261274,Studio C5,290,No experience required,30,/images/cycling-3.jpg
300491,Morning Weightlifting Strength Class,2025-08-13,2025-09-10,2.0,115272,GY372155,Studio A4,140,Basic fitness required,25,/images/weightlifting-2.jpg
300392,Morning Weightlifting Olympic Workshop,2025-08-13,2025-10-08,2.0,114289,GY619450,Studio B2,160,Medical clearance needed,20,/images/weightlifting-1.jpg
300011,Afternoon Cycling Endurance Class,2025-08-13,2025-11-05,2.0,111467,GY192227,Studio A1,100,No experience required,25,/images/cycling-5.jpg
300225,Morning Weightlifting Power Class,2025-08-13,2025-11-05,2.0,133702,GY717025,Studio C1,80,Age 16+,25,/images/weightlifting-3.jpg
300180,Evening Yoga Hot Program,2025-08-14,2025-10-09,2.0,138459,GY515906,Studio B4,60,No experience required,30,/images/yoga-5.jpg
300117,Evening Yoga Intermediate Class,2025-08-14,2025-11-06,2.0,138015,GY476239,Studio A3,250,Basic fitness required,30,/images/yoga-3.jpg
300168,Evening Yoga Beginner Workshop,2025-08-14,2025-11-06,2.0,149059,GY271884,Studio A5,190,Age 16+,15,/images/yoga-2.jpg
300198,Weekend Martial Arts MMA Class,2025-08-14,2025-11-06,2.0,123984,GY880908,Studio C5,230,Basic fitness required,20,/images/martial arts-1.jpg
300292,Afternoon Martial Arts MMA Class,2025-08-14,2025-09-11,2.0,155370,GY424769,Studio A2,300,Medical clearance needed,20,/images/martial arts-1.jpg
300458,Afternoon Martial Arts Boxing Class,2025-08-14,2025-09-11,2.0,161348,GY023262,Studio C2,90,No experience required,30,/images/martial arts-2.jpg
300189,Afternoon Yoga Hot Program,2025-08-14,2025-11-06,2.0,143188,GY899440,Studio C2,260,Medical clearance needed,25,/images/yoga-2.jpg
300002,Evening Yoga Hot Workshop,2025-08-15,2025-11-07,2.0,168875,GY231910,Studio B3,220,No experience required,30,/images/yoga-3.jpg
300318,Afternoon Yoga Advanced Workshop,2025-08-15,2025-10-10,2.0,117966,GY240978,Studio B5,180,Medical clearance needed,15,/images/yoga-4.jpg
300477,Weekend Dance Zumba Class,2025-08-15,2025-09-12,2.0,110545,GY401382,Studio C5,120,No experience required,25,/images/dance-4.jpg
300427,Evening Yoga Beginner Class,2025-08-15,2025-11-07,2.0,154175,GY810977,Studio B4,80,Age 16+,15,/images/yoga-4.jpg
300186,Afternoon Weightlifting Technique Class,2025-08-15,2025-09-12,2.0,136579,GY839193,Studio C4,160,Medical clearance needed,20,/images/weightlifting-2.jpg
300066,Afternoon Pilates Reformer Class,2025-08-15,2025-11-07,2.0,146142,GY980616,Studio C3,250,Medical clearance needed,15,/images/pilates-1.jpg
300290,Afternoon Pilates Clinical Program,2025-08-16,2025-09-13,2.0,165691,GY319716,Studio B5,260,Basic fitness required,20,/images/pilates-2.jpg
300148,Morning Weightlifting Olympic Workshop,2025-08-16,2025-11-08,2.0,105283,GY476239,Studio A3,160,Medical clearance needed,25,/images/weightlifting-5.jpg
300279,Morning Weightlifting Olympic Class,2025-08-16,2025-10-11,2.0,121210,GY550665,Studio B4,270,No experience required,20,/images/weightlifting-3.jpg
300107,Weekend Weightlifting Olympic Class,2025-08-16,2025-09-13,2.0,121389,GY514358,Studio B2,290,Medical clearance needed,25,/images/weightlifting-5.jpg
300227,Morning Yoga Advanced Session,2025-08-17,2025-11-09,2.0,148929,GY668073,Studio C3,260,No experience required,20,/images/yoga-5.jpg
300145,Afternoon Weightlifting Olympic Program,2025-08-17,2025-09-14,2.0,157408,GY024519,Studio B5,230,Age 16+,25,/images/weightlifting-4.jpg
300095,Afternoon Yoga Prenatal Class,2025-08-17,2025-09-14,2.0,165365,GY406450,Studio A1,110,No experience required,20,/images/yoga-1.jpg
300026,Weekend Cycling Indoor Program,2025-08-17,2025-11-09,2.0,100598,GY456513,Studio C5,150,Basic fitness required,25,/images/cycling-2.jpg
300160,Afternoon Weightlifting Olympic Program,2025-08-17,2025-09-14,2.0,132718,GY466745,Studio C1,170,Age 16+,15,/images/weightlifting-3.jpg
300053,Weekend Martial Arts Boxing Workshop,2025-08-18,2025-10-13,2.0,121490,GY926671,Studio A5,110,Basic fitness required,15,/images/martial arts-4.jpg
300403,Afternoon Martial Arts Kickboxing Workshop,2025-08-18,2025-09-15,2.0,169670,GY192714,Studio C3,190,Medical clearance needed,20,/images/martial arts-1.jpg
300402,Morning Weightlifting Olympic Session,2025-08-18,2025-10-13,2.0,111076,GY094179,Studio C3,110,Medical clearance needed,25,/images/weightlifting-3.jpg
300417,Morning Cycling HIIT Program,2025-08-18,2025-11-10,2.0,162766,GY023653,Studio B3,100,Basic fitness required,20,/images/cycling-4.jpg
300071,Afternoon Pilates Clinical Class,2025-08-18,2025-10-13,2.0,118703,GY592598,Studio B4,90,No experience required,25,/images/pilates-3.jpg
300343,Weekend Martial Arts MMA Class,2025-08-18,2025-09-15,2.0,104939,GY325258,Studio C4,110,No experience required,20,/images/martial arts-5.jpg
300409,Weekend Cycling Indoor Program,2025-08-18,2025-11-10,2.0,167603,GY252688,Studio B5,60,No experience required,25,/images/cycling-3.jpg
300322,Afternoon Pilates Reformer Workshop,2025-08-18,2025-10-13,2.0,111899,GY038952,Studio B4,160,No experience required,30,/images/pilates-2.jpg
300435,Afternoon Martial Arts Boxing Program,2025-08-19,2025-11-11,2.0,163774,GY693439,Studio B1,120,Basic fitness required,20,/images/martial arts-2.jpg
300371,Morning Cycling Indoor Class,2025-08-19,2025-10-14,2.0,115356,GY589724,Studio A2,150,Medical clearance needed,30,/images/cycling-2.jpg
300460,Weekend Pilates Mat Session,2025-08-19,2025-10-14,2.0,100316,GY713024,Studio A2,260,No experience required,15,/images/pilates-4.jpg
300459,Weekend Cycling HIIT Session,2025-08-20,2025-11-12,2.0,100780,GY835355,Studio C1,170,Medical clearance needed,20,/images/cycling-3.jpg
300262,Afternoon Cycling Indoor Program,2025-08-20,2025-10-15,2.0,127303,GY485079,Studio A5,140,Medical clearance needed,30,/images/cycling-4.jpg
300365,Evening Dance Zumba Session,2025-08-21,2025-11-13,2.0,154422,GY328067,Studio B3,140,No experience required,20,/images/dance-2.jpg
300413,Afternoon Dance Hip-hop Class,2025-08-21,2025-10-16,2.0,167887,GY575682,Studio A4,100,No experience required,30,/images/dance-5.jpg
300257,Evening Yoga Beginner Class,2025-08-21,2025-09-18,2.0,120297,GY024519,Studio B5,290,No experience required,25,/images/yoga-4.jpg
300394,Morning Dance Zumba Workshop,2025-08-22,2025-10-17,2.0,136595,GY900421,Studio A2,130,Age 16+,30,/images/dance-3.jpg
300474,Evening Weightlifting Strength Class,2025-08-22,2025-09-19,2.0,118957,GY277306,Studio C4,120,Basic fitness required,30,/images/weightlifting-3.jpg
300215,Weekend Dance Zumba Program,2025-08-23,2025-11-15,2.0,114802,GY568912,Studio B4,130,Age 16+,15,/images/dance-1.jpg
300223,Morning Weightlifting Power Workshop,2025-08-24,2025-11-16,2.0,137702,GY584755,Studio B4,170,No experience required,25,/images/weightlifting-4.jpg
300328,Afternoon Martial Arts Boxing Class,2025-08-24,2025-10-19,2.0,106128,GY464616,Studio C3,170,Basic fitness required,30,/images/martial arts-2.jpg
300291,Afternoon Weightlifting Strength Program,2025-08-25,2025-10-20,2.0,125182,GY550665,Studio A1,300,Medical clearance needed,25,/images/weightlifting-3.jpg
300133,Morning Yoga Intermediate Class,2025-08-25,2025-10-20,2.0,133732,GY458750,Studio C3,300,Medical clearance needed,30,/images/yoga-1.jpg
